rank,smiles,prob_active,deepentxai_score,prediction,observed
6034,S=C(NN=C1C2CC3CC(C2)CC1C3)Nc1ccccc1,0.1072,10.03,Inactive,Inactive
6035,O=[N+]([O-])c1ccc(/C(Cn2nnc3ccccc32)=N\Nc2nc(-c3ccc([N+](=O)[O-])cc3)cs2)cc1,0.1072,10.03,Inactive,Inactive
6036,O=[N+]([O-])c1ccc(/C(Cn2nnc3ccccc32)=N\Nc2nc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cs2)cc1,0.1072,10.03,Inactive,Inactive
6037,CCN(CCO)c1nccc(-n2cncn2)n1,0.1072,10.03,Inactive,Inactive
6038,CCCCC1OCc2c(C[P+](c3ccccc3)(c3ccccc3)c3ccccc3)c(C[P+](c3ccccc3)(c3ccccc3)c3ccccc3)nc(C)c2O1,0.1072,10.03,Inactive,Inactive
6039,C/C=C/C(C)=C/[C@@]1(C)SC(=O)C(C)=C1O,0.1072,10.03,Inactive,Active
6040,O=C(O)n1nnnc1NCCc1c[nH]c2ccccc12,0.1072,10.03,Inactive,Inactive
6041,CCCCCC1OCc2c(C[P+](c3ccccc3)(c3ccccc3)c3ccccc3)c(C[P+](c3ccccc3)(c3ccccc3)c3ccccc3)nc(C)c2O1,0.1072,10.03,Inactive,Inactive
6042,O=C1CCc2c(cccc2N2CCN(CC(O)CN3CCCCC3)CC2)N1,0.1072,10.03,Inactive,Inactive
6043,CC(C(=O)Nc1cccnc1)N1C(=O)C2C3C=CC(C3)C2C1=O,0.1072,10.03,Inactive,Inactive
6044,CCN(CC)c1ccc(NC(=O)COC(=O)C23CCC(=O)N2c2ccccc2S3)cc1,0.1072,10.03,Inactive,Inactive
6045,CC(=O)c1nnc2c(C#N)c(N3CCCCC3)nn2c1C,0.1072,10.03,Inactive,Inactive
6046,CCN(CC)c1ccc(C(=O)NC(=S)N2CCN(Cc3ccc4c(c3)OCO4)CC2)cc1,0.1072,10.03,Inactive,Inactive
6047,CCN(CC)S(=O)(=O)c1ccc(N2CCOCC2)c(C(=O)O)c1,0.1072,10.03,Inactive,Inactive
6048,O=[N+]([O-])c1ccc(-c2csc(N/N=C(/Cn3nnc4ccccc43)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)n2)cc1,0.1072,10.03,Inactive,Inactive
6049,O=[N+]([O-])c1ccc(-c2csc(Nc3nc(Nc4ccc(Br)cc4)nc(Nc4ccc(Br)cc4)n3)n2)cc1,0.1072,10.03,Inactive,Inactive
6050,CCCCCCCC1OCc2c(C[P+](c3ccccc3)(c3ccccc3)c3ccccc3)c(C[P+](c3ccccc3)(c3ccccc3)c3ccccc3)nc(C)c2O1,0.1072,10.03,Inactive,Inactive
6051,S=C(Nc1ccccc1)Nc1ccccc1/N=C/c1ccc(Cl)cc1,0.1072,10.03,Inactive,Inactive
6052,O=C(Nc1ccc(Cl)cc1)Nc1ccc2ncnc(Sc3nnc(-c4cccnc4)o3)c2c1,0.1072,10.03,Inactive,Inactive
6053,O=[N+]([O-])c1ccccc1NCCNCC(O)COc1ccc(C(F)(F)F)cc1,0.1072,10.03,Inactive,Inactive
6054,CC(=O)Oc1ccc2ccccc2c1/C=N/N(C(C)=O)C(=O)CCn1c(C)nc2ccccc21,0.1072,10.03,Inactive,Inactive
6055,O=C(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1ccc(C(=O)Nc2cccc(-c3nc4ccccc4[nH]3)c2)cc1,0.1072,10.03,Inactive,Inactive
6056,CC(=O)Nc1cccc(Sc2ccc(C(=O)c3ccccc3C(=O)O)cc2[N+](=O)[O-])c1,0.1072,10.03,Inactive,Inactive
6057,CC1(C)SC2C(NC(=O)N/C=C/c3ccc4ccccc4c3)C(=O)N2[C@H]1C(=O)O,0.1072,10.03,Inactive,Inactive
6058,CC(=O)Nc1ccc2nc(NC(=O)CSc3nnc(-c4cc5ccccc5oc4=O)o3)sc2c1,0.1072,10.03,Inactive,Inactive
6059,CC(=O)Nc1ccc(S(=O)(=O)NNC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,0.1072,10.03,Inactive,Inactive
6060,CC(=O)Nc1ccc(S(=O)(=O)NCc2nc3ccccc3c(=O)n2Nc2ccccc2)cc1,0.1072,10.03,Inactive,Inactive
6061,O=C(c1cccs1)N1CCC(N2CCN(c3ccccc3)CC2)CC1,0.1072,10.03,Inactive,Inactive
6062,Oc1cc(-c2ccccc2)nc2nc3ccccc3n12,0.1072,10.03,Inactive,Inactive
6063,O=C(Nc1cccc(C(F)(F)F)c1)N1CCCN(Cc2ccccc2F)C1,0.1072,10.03,Inactive,Inactive
6064,O=C(Nc1cccc(F)c1)N1CCCN(Cc2ccccc2F)C1,0.1072,10.03,Inactive,Inactive
6065,CCN(C(=O)c1ccco1)c1nc(-c2ccccc2)cs1,0.1072,10.03,Inactive,Inactive
6066,CCN(C(=O)c1cc2cccc(OC)c2oc1=O)C1CCCCC1,0.1072,10.03,Inactive,Inactive
6067,CCCCCCCNC(=O)C1(CC2CC(c3cccc(Br)c3)=NO2)CCNCC1,0.1072,10.03,Inactive,Active
6068,CC(=O)Nc1ccc(S(=O)(=O)NCc2nc3ccccc3c(=O)n2-c2ccccc2C)cc1,0.1072,10.03,Inactive,Inactive
6069,O=C(c1ccccc1)c1ccccc1C(=O)N1CCCC1,0.1072,10.03,Inactive,Inactive
6070,O=c1c(C=Nc2cccc(C(F)(F)F)c2)c[nH]n1-c1cccc(Cl)n1,0.1072,10.03,Inactive,Inactive
6071,CC(C)OC(=O)NC(C)N1C(=O)C2C3C=CC(C3)C2C1=O,0.1072,10.03,Inactive,Inactive
6072,CC(=O)Nc1sc(N/N=C/c2ccccc2)nc1-c1ccc(C)cc1,0.1072,10.03,Inactive,Inactive
6073,C=C/C(C)=C/[C@@]1(C)SC(=O)C(CC)=C1O,0.1072,10.03,Inactive,Active
6074,O=C(Nc1ccc2oc(-c3ccccc3Br)nc2c1)c1cc2ccccc2o1,0.1072,10.03,Inactive,Inactive
6075,CC(O)c1cccc(NC(=O)CC(c2ccccc2)c2ccccc2)c1,0.1072,10.03,Inactive,Inactive
6076,O=C(O)[C@@H]1CSc2c(-c3cn(CC4CC4)nn3)c(Cc3cccc4ccccc34)cc(=O)n21,0.1072,10.03,Inactive,Inactive
6077,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)[C@H](CC(C)C)NC(=O)CN)[C@@H](C)O)C(N)=O,0.1072,10.03,Inactive,Inactive
6078,CC(=O)O[C@@H]1C[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@@]2(C)[C@@H]2CC=C3CO[C@@H](O)[C@@H]3[C@@]12C,0.1072,10.03,Inactive,Inactive
6079,CC(=O)OC[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](C)O[C@@H](Oc3ccc(O)cc3[C@@H]3CC(=O)c4c(O)cc(O)cc4O3)[C@@H]2OC(C)=O)[C@H](OC(C)=O)[C@@H](O)[C@@H]1O,0.1072,10.03,Inactive,Inactive
6080,CC(=O)OC[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](C)O[C@@H](Oc3ccc(O)cc3[C@@H]3CC(=O)c4c(O)cc(O)cc4O3)[C@@H]2OC(C)=O)[C@H](O)[C@@H](O)[C@@H]1OC(C)=O,0.1072,10.03,Inactive,Inactive
6081,C=C/C(C)=C/[C@@]1(C)SC(=O)C(CCC)=C1O,0.1072,10.03,Inactive,Active
6082,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)CN)[C@@H](C)O)C(N)=O,0.1072,10.03,Inactive,Inactive
6083,CC(=O)OC[C@H]1O[C@@H](NC(=S)N/N=C2/C(=O)N(CCc3ccccc3)c3ccccc32)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,0.1072,10.03,Inactive,Inactive
6084,C=C/C=C/C1(C)SC(=O)C(C)=C1O,0.1072,10.03,Inactive,Inactive
6085,C=C/C=C/[C@@]1(C)SC(=O)C(C)=C1O,0.1072,10.03,Inactive,Active
6086,O=C(Nc1ccc(N2CCOCC2)cc1)c1ccc2ncsc2c1,0.1072,10.03,Inactive,Active
6087,CCN(CC)C(=O)CN(C)CC(O)Cn1c(=O)c2ccccc2n(C)c1=O,0.1072,10.03,Inactive,Inactive
6088,CC(=O)OCC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,0.1072,10.03,Inactive,Inactive
6089,C=C1CC(Cn2nc(C)c(=O)[nH]c2=O)(c2ccc(F)cc2)OC1=O,0.1072,10.03,Inactive,Inactive
6090,O=[N+]([O-])c1ccc2oc(C3=Nc4ccccc4SC(c4ccccc4F)C3)cc2c1,0.1072,10.03,Inactive,Active
6091,Cc1cc(OCCCCCCC[N+](C)(C)Cc2ccc(Br)o2)c(C(C)C)cc1Cl,0.1072,10.03,Inactive,Inactive
6092,CCOC(=O)C1CCN(C(=O)CCC(=O)NNc2nc3ccccc3c3nc(C)nn23)CC1,0.1072,10.03,Inactive,Active
6093,Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)COc1ccccc1C(=O)Nc1ccccc1,0.1072,10.03,Inactive,Inactive
6094,COc1ccc(-c2cc(=O)n3c(n2)[nH]c2ccccc23)cc1,0.1072,10.03,Inactive,Inactive
6095,COc1ccc(-c2cc(=O)n(-c3cccc(Cl)c3)c(N3CCCC3)c2/N=N/c2ccccc2C)cc1,0.1072,10.03,Inactive,Inactive
6096,COc1ccc(-c2cc(=O)n(-c3cccc(Cl)c3)c(N3CCCC3)c2/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1,0.1072,10.03,Inactive,Inactive
6097,Cc1ccc2c(c1)cc(-c1nc3cc(Br)ccc3[nH]1)c1nnnn12,0.1072,10.03,Inactive,Inactive
6098,COc1cc2occ(-c3ccc4c(c3)OCO4)c(=O)c2c(OC)c1CC=C(C)C,0.1072,10.03,Inactive,Inactive
6099,Cc1ccc2c(c1)N(Cc1ccc([N+](=O)[O-])cc1)C=NS2(=O)=O,0.1072,10.03,Inactive,Inactive
6100,COc1cc2nc(N3CCC(Nc4ccc(C(=O)OC(C)(C)C)cc4)CC3)nc(Nc3ccc(C)cc3)c2cc1OC,0.1072,10.03,Inactive,Inactive
6101,COc1cc2c(cc1NC(=O)c1cccc([N+](=O)[O-])c1)oc1ccccc12,0.1072,10.03,Inactive,Inactive
6102,COc1cc(OC)cc(C(=O)N2CCN(C(=O)COc3ccc4ccccc4c3)CC2)c1,0.1072,10.03,Inactive,Inactive
6103,COc1cc(OC)c(C2CCN(C)CC2)cc1C(=O)/C=C/c1ccccn1,0.1072,10.03,Inactive,Inactive
6104,COc1cc(OC(C)=O)cc2c1C(=O)OC(C)CCCCCCC2,0.1072,10.03,Inactive,Inactive
6105,COc1cc(O)c2c(c1C)C(=O)OCCCCC(=S)N[C@H](c1nc(C)no1)CSC2,0.1072,10.03,Inactive,Inactive
6106,Cc1ccc2[nH]c(-c3cc4ccccc4n4nnnc34)nc2c1,0.1072,10.03,Inactive,Inactive
6107,COc1cc(O)c2c(c1-c1c(OC)cc(O)c3c1C(=O)C1=C(C[C@@H](O)[C@@](C)(O)[C@@H]1O)C3=O)C(=O)C1=C(C[C@@H](O)[C@@](C)(O)[C@@H]1O)C2=O,0.1072,10.03,Inactive,Inactive
6108,COc1cc(O)c2c(c1-c1c(OC)cc(O)c3c1C(=O)C1=C(C3=O)[C@@H](O)[C@H](O)[C@](C)(O)[C@H]1O)C(=O)C1=C(C2=O)[C@H](O)[C@@H](O)[C@@](C)(O)[C@@H]1O,0.1072,10.03,Inactive,Inactive
6109,COc1cc(NC(=O)CCC(=O)NCCCNCCCCNCCCNC(=O)CCC(=O)Nc2cc(OC)cc3cccnc23)c2ncccc2c1,0.1072,10.03,Inactive,Inactive
6110,COc1cc(NC(=O)CCC(=O)NCCCNCCCCCCNCCCNC(=O)CCC(=O)Nc2cc(OC)cc3cccnc23)c2ncccc2c1,0.1072,10.03,Inactive,Inactive
6111,COc1cc(Cc2cnc(/N=C3\C(=O)N(CN4CCN(c5ccccn5)CC4)c4ccc(Cl)cc43)nc2N)cc(OC)c1OC,0.1072,10.03,Inactive,Inactive
6112,COc1cc(Cc2cnc(/N=C3\C(=O)N(CN4CCN(Cc5ccccc5)CC4)c4ccc(Cl)cc43)nc2N)cc(OC)c1OC,0.1072,10.03,Inactive,Inactive
6113,COc1cc(Cc2cnc(/N=C3\C(=O)N(CN4CCN(C(=O)c5ccc(F)cc5)CC4)c4ccc(Cl)cc43)nc2N)cc(OC)c1OC,0.1072,10.03,Inactive,Inactive
6114,NCCCCCNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1cc(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)NCCCCCN)cc(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)NCCCCCN)c1,0.1072,10.03,Inactive,Inactive
6115,COc1cc(CCCI)cc2cc(-c3ccc4c(c3)OCO4)oc12,0.1072,10.03,Inactive,Inactive
6116,COc1cc(CCCCl)cc2cc(-c3ccc4c(c3)OCO4)oc12,0.1072,10.03,Inactive,Inactive
6117,Cc1ccc(S(=O)(=O)NCCC(=O)Nc2ccc(Cl)c(Cl)c2)cc1C,0.1072,10.03,Inactive,Inactive
6118,COc1cc(CCCC#N)cc2cc(-c3ccc4c(c3)OCO4)oc12,0.1072,10.03,Inactive,Inactive
6119,COc1cc(CCCBr)cc2cc(-c3ccc4c(c3)OCO4)oc12,0.1072,10.03,Inactive,Inactive
6120,COc1cc(CC/C=N/OC(=O)CCl)cc2cc(-c3ccc4c(c3)OCO4)oc12,0.1072,10.03,Inactive,Inactive
6121,COc1cc(C(=O)Nc2nnc(CC(=O)N3CCOCC3)s2)cc(OC)c1OC,0.1072,10.03,Inactive,Inactive
6122,COc1cc(C(=O)Nc2ccc3c(c2)OCCO3)ccc1OC(C)C,0.1072,10.03,Inactive,Inactive
6123,Cc1[nH]c2ccccc2c1C(=O)C(=O)Nc1ccccc1,0.1072,10.03,Inactive,Inactive
6124,COc1ccc(-c2cc(C(=O)N3CCN(C(c4ccccc4)c4ccccc4)CC3)no2)cc1,0.1072,10.03,Inactive,Inactive
6125,COc1ccc(-c2ccc3c(=O)n(-c4cccc(Cl)c4)c(C)nc3c2)cc1,0.1072,10.03,Inactive,Inactive
6126,Cc1cccc(C)c1NC(=O)CCCSc1nnc(-c2ccco2)o1,0.1072,10.03,Inactive,Inactive
6127,Cc1cccc(NC(=O)/C(C#N)=C\c2cc(C)n(-c3ccc(C(=O)O)cc3)c2C)c1,0.1072,10.03,Inactive,Active
6128,N#Cc1ccsc1NC(=O)CSc1nncs1,0.1072,10.03,Inactive,Active
6129,N#Cc1sc2ncnc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)c2c1-c1ccc(Cl)cc1,0.1072,10.03,Inactive,Inactive
6130,COc1ccc(C(=O)/C=C/c2ccccn2)c(OC)c1,0.1072,10.03,Inactive,Inactive
6131,Cc1cccc(N=C2NC(=O)CS2)c1,0.1072,10.03,Inactive,Inactive
6132,Cc1cccc(N2CCN(S(=O)(=O)c3ccc(Cl)nc3)CC2C)c1,0.1072,10.03,Inactive,Inactive
6133,COc1ccc(/C=N/c2ccccc2NC(=S)Nc2ccccc2)cc1,0.1072,10.03,Inactive,Inactive
6134,N=C(N)NCCC[C@@H]1NC(=O)CN(CC2CCCCC2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CN(Cc2ccc(F)cc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CN(CCCCN)NC1=O,0.1072,10.03,Inactive,Inactive
6135,N=C(N)NCCC[C@H](NC(=O)CCCC(=O)Nc1cccc(CN(Cc2ccccn2)Cc2ccccn2)n1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCc1ccccc1,0.1072,10.03,Inactive,Inactive
6136,N=C(N)NCCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)Nc1ccc2ccccc2c1,0.1072,10.03,Inactive,Inactive
6137,N=C(N)NCCNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1cc(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)NCCNC(=N)N)cc(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)NCCNC(=N)N)c1,0.1072,10.03,Inactive,Inactive
6138,COc1ccc(/C=N/NC(=O)Cn2c(=O)oc3ccc(C)cc32)cc1,0.1072,10.03,Inactive,Inactive
6139,COc1ccc(/C=C/C(=O)c2sc(-c3cccnc3)nc2C)cc1,0.1072,10.03,Inactive,Active
6140,COc1ccc(-n2c(NNC(C)=O)nc3sc4c(c3c2=O)CCCC4)cc1,0.1072,10.03,Inactive,Inactive
6141,COc1ccc(-c2ccc3nc(/C=C/c4ccccc4)n(-c4ccccc4)c(=O)c3c2)cc1,0.1072,10.03,Inactive,Inactive
6142,COc1ccc(-n2c(=O)c3ccccc3n(CC(=O)Nc3cc(C)on3)c2=O)cc1OC,0.1072,10.03,Inactive,Inactive
6143,COc1ccc(-c2nnc3c4ccccc4c(C)nn23)cc1,0.1072,10.03,Inactive,Inactive
6144,Cc1cccc(-n2c(CNS(=O)(=O)c3ccc(N)cc3)nc3ccccc3c2=O)c1,0.1072,10.03,Inactive,Inactive
6145,Cc1cccc(-c2nc3ccccc3c(=O)n2OC(=O)c2ccc(C)c(C)c2)c1,0.1072,10.03,Inactive,Inactive
6146,Cc1ccc2sc(-c3ccc(NC(=O)CCl)cc3)nc2c1,0.1072,10.03,Inactive,Inactive
6147,Cc1ccc2oc(=O)n(CC(=O)N/N=C/c3ccccc3)c2c1,0.1072,10.03,Inactive,Inactive
6148,Cc1ccc2oc(=O)n(CC(=O)N/N=C/c3ccc(Cl)cc3)c2c1,0.1072,10.03,Inactive,Inactive
6149,COc1ccc(-c2csc(NN=C3CCCCCCC3)n2)cc1,0.1072,10.03,Inactive,Inactive
6150,COc1ccc(-c2csc(NN=C3CCCCCCC3)n2)c(OC)c1,0.1072,10.03,Inactive,Inactive
6151,C[n+]1c2ccccc2c(Nc2ccc(F)cc2)c2oc3ccccc3c21,0.1072,10.03,Inactive,Inactive
6152,Cc1ccc2nc(Oc3ccc(C#N)cc3)c(C3C(C#N)=C(N)N(c4cccc(C(F)(F)F)c4)C4=C3C(=O)CC(C)(C)C4)cc2c1,0.1072,10.03,Inactive,Inactive
6153,Cc1ccc2nc(C)c(CN3CCN(c4ccc([N+](=O)[O-])cc4Cl)CC3)n2c1,0.1072,10.03,Inactive,Inactive
6154,Cc1ccc2cc(CN(Cc3ccco3)C(=O)c3ccccc3)c(=O)[nH]c2c1C,0.1072,10.03,Inactive,Inactive
6155,COc1cc(/C=N/N=c2\scc(C3=CC(=O)C=CC3=O)n2-c2ccccc2)ccc1O,0.1072,10.03,Inactive,Inactive
6156,COc1cc(/C=C2/S/C(=N\c3ccc(Cl)cc3)N(c3ccc(Cl)cc3)C2=O)ccc1OCC(=O)O,0.1072,10.03,Inactive,Inactive
6157,CCn1cc(-c2csc(N)n2)c(=O)c2cc(F)c(N3CCN(C/C(C)=N/OCc4ccc(Cl)cc4Cl)CC3)cc21,0.1072,10.03,Inactive,Inactive
6158,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(OC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H](N)Cc3c[nH]c4ccccc34)c(OC)c2)ccc1OC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12,0.1072,10.03,Inactive,Inactive
6159,COC(=O)Cn1cc(C#Cc2ccc(N3C[C@H](CO)OC3=O)cc2F)cn1,0.1072,10.03,Inactive,Inactive
6160,Cc1ccc(N(C(=O)c2snc(C(N)=O)c2N)C(C(=O)NC2CCCC2)c2ccc(C)o2)cc1,0.1072,10.03,Inactive,Inactive
6161,COC(=O)CNC(=O)COC(=O)/C=C/c1cccs1,0.1072,10.03,Inactive,Inactive
6162,COC(=O)C1=CN(C(C)C)C=C(C(=O)OC)C1c1cccc(OC)c1,0.1072,10.03,Inactive,Inactive
6163,COC(=O)C(Cc1ccccc1)NC(=O)c1nn(C)c(=O)c2ccccc12,0.1072,10.03,Inactive,Inactive
6164,CNc1nc(-c2ccccc2)cc(C(F)(F)F)c1C#N,0.1072,10.03,Inactive,Inactive
6165,Cc1ccc(N(C(=O)c2ccc[nH]2)C(C(=O)NC2CCCCC2)c2ccncc2)cc1,0.1072,10.03,Inactive,Inactive
6166,CNC(=O)NC(=O)COC(=O)c1ccc(-n2c(C)ccc2C)cc1,0.1072,10.03,Inactive,Inactive
6167,Nc1ccc(S(=O)(=O)NCc2nc3ccccc3c(=O)n2-c2cccc(Br)c2)cc1,0.1072,10.03,Inactive,Inactive
6168,Nc1ccc(S(=O)(=O)NCc2nc3ccccc3c(=O)n2-c2ccccc2F)cc1,0.1072,10.03,Inactive,Inactive
6169,Nc1ccc(S(=O)(=O)NCc2nc3ccccc3c(=O)n2Nc2ccccc2)cc1,0.1072,10.03,Inactive,Inactive
6170,Nc1ccc(Sc2ccc(C(=O)c3ccccc3C(=O)O)cc2[N+](=O)[O-])cc1,0.1072,10.03,Inactive,Inactive
6171,CN=C(c1ccccc1)N1CCN(c2ccc(OC)cc2)CC1,0.1072,10.03,Inactive,Inactive
6172,Nc1cccc(-c2cn(-c3cccc(C(c4ccc(-c5ccccc5)cc4)P(=O)(O)O)c3)nn2)c1,0.1072,10.03,Inactive,Inactive
6173,CN(Cc1nnc(-c2ccccc2)o1)C(=O)Nc1ccc(F)cc1,0.1072,10.03,Inactive,Inactive
6174,CN(CCO)c1nccc(-n2cncn2)n1,0.1072,10.03,Inactive,Inactive
6175,CN(CC(=O)NC(C)(C)C)CC(O)Cn1c(=O)c2ccccc2n(C)c1=O,0.1072,10.03,Inactive,Inactive
6176,Cc1ccc(N(C(=O)c2c(C)noc2C)C(C(=O)NC2CCCCC2)c2ccncc2)cc1,0.1072,10.03,Inactive,Inactive
6177,Cc1cc(/C=N/NC(N)=S)c(C)n1-c1ccc(Cl)c(Cl)c1,0.1072,10.03,Inactive,Inactive
6178,CN(C)S(=O)(=O)c1cccc(NC(=O)c2cnccn2)c1,0.1072,10.03,Inactive,Inactive
6179,Nc1nc(-c2ccc(N3CCOCC3)cc2)cs1,0.1072,10.03,Inactive,Inactive
6180,Nc1nc(-c2ccc(NC(=O)c3ccccc3)cc2)c(/N=N/c2ccccc2[N+](=O)[O-])s1,0.1072,10.03,Inactive,Active
6181,CN(C)/C=C/C(=O)c1cnc2n(c1=O)CCS2,0.1072,10.03,Inactive,Inactive
6182,CN(C(=O)c1cccc(NC(=O)Cc2ccc(NC(=O)C3CCN(S(=O)(=O)c4cccc([N+](=O)[O-])c4)CC3)cc2)c1)C1CCCC1,0.1072,10.03,Inactive,Inactive
6183,CN(C(=O)/C=C/c1ccccc1)C1CCS(=O)(=O)C1,0.1072,10.03,Inactive,Inactive
6184,CN(/N=C/c1cccs1)S(=O)(=O)c1ccccc1,0.1072,10.03,Inactive,Inactive
6185,CCn1nnnc1NCCc1c[nH]c2ccccc12,0.1072,10.03,Inactive,Inactive
6186,CCn1nc(C(=O)OC(C(=O)c2c[nH]c3ccccc23)c2ccccc2)c2ccccc2c1=O,0.1072,10.03,Inactive,Inactive
6187,Cc1ccc(CSc2ncnn2Cc2ccc(C)cc2)cc1,0.1072,10.03,Inactive,Inactive
6188,COC(=O)NC1c2ccccc2Oc2ccc(C)cc21,0.1072,10.03,Inactive,Inactive
6189,Cc1cc(/C=N/NC(N)=S)c(C)n1-c1ccc(Br)cc1,0.1072,10.03,Inactive,Inactive
6190,COC(=O)[C@@H](N)CCB1O[C@@]2(C)CCC3C[C@@]2(O1)C3(C)C,0.1072,10.03,Inactive,Inactive
6191,COCCn1c(COc2ccc(Cl)cc2)nnc1SCC(N)=O,0.1072,10.03,Inactive,Inactive
6192,COc1cc(-c2nc3cc(F)ccc3[nH]2)c2c(c1O)CN1CCc3cc4c(cc3C1C2)OCO4,0.1072,10.03,Inactive,Inactive
6193,Cc1c(NC(=O)OCc2ccccc2)c(=O)n(-c2ccccc2)n1C,0.1072,10.03,Inactive,Inactive
6194,Cc1c(NC(=S)N/C(=N/S(=O)(=O)c2ccccc2)c2ccccc2)c(=O)n(-c2ccccc2)n1C,0.1072,10.03,Inactive,Inactive
6195,COc1c(O)cc2oc3cc4c(c(O)c3c(=O)c2c1CCC(C)(C)O)CCC(C)(C)O4,0.1072,10.03,Inactive,Inactive
6196,Cc1c(NCc2nnc(Cc3ccccc3)o2)c(=O)n(-c2ccccc2)n1C,0.1072,10.03,Inactive,Inactive
6197,COc1c(Br)c(CCCO)cc2cc(-c3ccc4c(c3)OCO4)oc12,0.1072,10.03,Inactive,Inactive
6198,Cc1c(OCC(=O)NCCCN2CCCC2=O)ccc2c3c(c(=O)oc12)CCC3,0.1072,10.03,Inactive,Inactive
6199,Cc1ccc(Nc2c3ccccc3[n+](C)c3c2oc2ccccc23)cc1,0.1072,10.03,Inactive,Inactive
6200,CO[C@@H]1OCC2=CC[C@@H]3[C@](C)(CC[C@H]4[C@@]3(C)CC[C@H]3C(C)(C)CCC[C@@]34CO)[C@H]21,0.1072,10.03,Inactive,Inactive
6201,Cc1ccc(NS(=O)(=O)Cc2nnc(CS(=O)(=O)c3ccc(C)cc3)s2)cc1,0.1072,10.03,Inactive,Inactive
6202,CO[C@@H]1C/C=C\C=C\C[C@H](C)[C@@H](O)[C@H](C)[C@@H](O)[C@H](C)[C@H](O)CC(=O)O[C@H]([C@H](C)[C@H](O)/C=C(C)/C=C/C=C/C=C/C=C/C=C/C[C@H](O)/C(C)=C/CCC(=O)O)C[C@H](O)CCC1,0.1072,10.03,Inactive,Inactive
6203,Cc1ccc(NC2=CC(=O)CC(c3ccc(Cl)cc3)C2)cc1,0.1072,10.03,Inactive,Inactive
6204,COCc1cc(C)n(CC(=O)Nc2ccccc2OC)c(=O)c1C#N,0.1072,10.03,Inactive,Inactive
6205,COCCSc1ccccc1C(=O)NCC1CCCO1,0.1072,10.03,Inactive,Inactive
6206,Cc1cc(-n2cc(CNc3ccc4c(=O)n(-c5ccccc5)c(C)nc4c3)nn2)ccc1[N+](=O)[O-],0.1072,10.03,Inactive,Inactive
6207,Cc1ccc(NC(=S)NC(=O)c2cnn(C)c2)cc1,0.1072,10.03,Inactive,Inactive
6208,COCCCNC(=O)CCc1nc(-c2ccccc2Cl)no1,0.1072,10.03,Inactive,Inactive
6209,COC1CCCc2nc(Nc3ccc(Cl)cn3)sc21,0.1072,10.03,Inactive,Inactive
6210,COC1C=C(CCC/C(C)=C\CC/C(C)=C\CC[C@@H](C)/C=C2\OC(=O)C(C)=C2O)C(OC)O1,0.1072,10.03,Inactive,Inactive
6211,COC(CC(C)C(O)/C=C/C=C/CNC(=O)C(C)(C)C(O)/C(C)=C\C=C/C=C/C(C)=C(\C)[N+](=O)[O-])C1(O)C(C)C(=O)N(C)C12C(=O)OC2C,0.1072,10.03,Inactive,Inactive
